ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
2798,Albertus Magnus,,Colleen Edwards,Jr.,"Clinton, Conn.",The Morgan School,,5-8,OH,11,https://www.albertusfalcons.com/sports/wvball/2023-24/bios/edwards_colleen_06i5,2023-24
2798,Albertus Magnus,,Emma Fallon,Fr.,"Harwinton, Conn.",Lewis S. Mills,,5-8,MH,12,https://www.albertusfalcons.com/sports/wvball/2023-24/bios/fallon_emma_q49v,2023-24
2798,Albertus Magnus,,Yarelis Torres,Jr.,"East Haven, Conn.",Career,,5-5,OH,13,https://www.albertusfalcons.com/sports/wvball/2023-24/bios/torres_yarelis_o01v,2023-24
2798,Albertus Magnus,,Joismar Aviles,Jr.,"Hatillo, Puerto Rico",Ranchview,,5-4,OH/DS,14,https://www.albertusfalcons.com/sports/wvball/2023-24/bios/aviles_joismar_3wo3,2023-24
2798,Albertus Magnus,,Nathalie Wallace,Sr.,"Rocky Hill, Conn.",Rocky Hill,,5-10,MH/RS,17,https://www.albertusfalcons.com/sports/wvball/2023-24/bios/wallace_nathalie_2xs9,2023-24
2798,Albertus Magnus,,Emily Armida,Fr.,"Pine Bush, N.Y.",Pine Bush High Schhol,,5-2,S/L,18,https://www.albertusfalcons.com/sports/wvball/2023-24/bios/armida_emily_0kvs,2023-24
2798,Albertus Magnus,,Elizabeth Lynch,Sr.,"Stratford, Conn.",Bunnell,,5-8,OH/MH,20,https://www.albertusfalcons.com/sports/wvball/2023-24/bios/lynch_elizabeth_tg2c,2023-24
2798,Albertus Magnus,,Nyanna Richards,So.,"Bridgeport, Conn.",Kolbe Cathedral,,5-9,RS,22,https://www.albertusfalcons.com/sports/wvball/2023-24/bios/richards_nyanna_lndz,2023-24
2798,Albertus Magnus,,Shalese Gordon,So.,"Bridgeport, Conn.",Kolbe Cathedral,,5-7,S,23,https://www.albertusfalcons.com/sports/wvball/2023-24/bios/gordon_shalese_vjx8,2023-24
2810,St. Thomas (TX),,Emerson Sykes,Jr.,"Cypress, Texas",Bridgeland HS,,5-9,S,1,https://www.ustcelts.com/sports/wvball/2023-24/bios/sykes_emerson_vtys,2023-24
2810,St. Thomas (TX),,Kara Spice,Jr.,"Cypress, Texas",Cy Fair HS,,5-5,DS,2,https://www.ustcelts.com/sports/wvball/2023-24/bios/spice_kara_tqzu,2023-24
2810,St. Thomas (TX),,Ally Peters,Jr,"Tomball, Texas",Tomball HS,,5-7,DS,3,https://www.ustcelts.com/sports/wvball/2023-24/bios/peters_ally_exfd,2023-24
2810,St. Thomas (TX),,Karrington Kays,So,"Cypress, Texas",Bridgeland HS,,6-0,MB,4,https://www.ustcelts.com/sports/wvball/2023-24/bios/kays_karrington_ahg8,2023-24
2810,St. Thomas (TX),,Ashlynne Fitzgerald,Sr,"Atascocita, Texas",Atascocita HS,,5-9,RS,5,https://www.ustcelts.com/sports/wvball/2023-24/bios/fitzgerald_ashlynee_mog5,2023-24
2810,St. Thomas (TX),,Noor Haydari,Fr,"Sugarland, Texas",Dulles HS,,5-10,MB/RS,6,https://www.ustcelts.com/sports/wvball/2023-24/bios/haydari_noor_y9rq,2023-24
2810,St. Thomas (TX),,Alexis Bodunrin,Fr,"Tomball, Texas",Frassati Catholic HS,,5-7,OH,7,https://www.ustcelts.com/sports/wvball/2023-24/bios/bodunrn_alexis_vg4m,2023-24
2810,St. Thomas (TX),,Jaclyn Guerrero,R-Jr,"Katy, Texas",Taylor HS,,5-10,RS/OH,8,https://www.ustcelts.com/sports/wvball/2023-24/bios/guerrero_jaclyn_ant7,2023-24
2810,St. Thomas (TX),,Trinity Atkins,Gr,"Austin, Texas",Cedar Creek HS,,5-6,OH,9,https://www.ustcelts.com/sports/wvball/2023-24/bios/atkins_trinity_dd0q,2023-24
2810,St. Thomas (TX),,Grace Orlando,Fr,"Cypress, Texas",Bridgeland HS,,5-6,DS,10,https://www.ustcelts.com/sports/wvball/2023-24/bios/orlando_grace_nkrn,2023-24
2810,St. Thomas (TX),,Kristin Kruger,So,"Huffman, Texas",Huffman Hargrave HS,,5-7,RS/DS,11,https://www.ustcelts.com/sports/wvball/2023-24/bios/kruger_kristen_a2ry,2023-24
2810,St. Thomas (TX),,Laynee Beam,Sr,"Huffman, Texas",Huffman Hargrave HS,,5-11,MB,12,https://www.ustcelts.com/sports/wvball/2023-24/bios/beam_laynee_xciw,2023-24
2810,St. Thomas (TX),,Audrey Cataline,So,"Tomball, Texas",Tomball Memorial HS,,5-11,OH,13,https://www.ustcelts.com/sports/wvball/2023-24/bios/cataline_audrey_zrw6,2023-24
2810,St. Thomas (TX),,Sydney Speer,Fr,"Tomball, Texas",Tomball Memorial HS,,6-2,MB/RS,15,https://www.ustcelts.com/sports/wvball/2023-24/bios/speer_sydney_ajev,2023-24
2810,St. Thomas (TX),,Mia Medina,So,"Cypress, Texas",Cy Woods HS,,5-5,S/DS,16,https://www.ustcelts.com/sports/wvball/2023-24/bios/medina_mia_51tr,2023-24
2810,St. Thomas (TX),,Brenna Groenemann,Fr,"Spring, Texas",Grand Oaks HS,,6-0,MB/RS,17,https://www.ustcelts.com/sports/wvball/2023-24/bios/groenemann_brenna_4mjm,2023-24
2810,St. Thomas (TX),,Madison Baker,Fr,"Rancho Cucamonga, California",Ontario Christian HS,,5-11,OH,22,https://www.ustcelts.com/sports/wvball/2023-24/bios/baker_madison_l6ft,2023-24
2810,St. Thomas (TX),,Kendall Howard,Jr,"League City, Texas",Clear Springs HS,,5-5,S,29,https://www.ustcelts.com/sports/wvball/2023-24/bios/howard_kendall_1vui,2023-24
30037,Trine,,Jordan Budzinski,Fr.,"Berkley, Mich.",Berkley,,5-3,DS,2,https://www.trinethunder.com/sports/wvball/2023-24/bios/budzinski_jordan_445k,2023-24
30037,Trine,,Rachel Campbell,Jr.,"Greenfield, Ind.",Greenfield Central,,5-3,DS,3,https://www.trinethunder.com/sports/wvball/2023-24/bios/campbell_rachel_f8ql,2023-24
30037,Trine,,Cara Wlodarczyk,So.,"Indianapolis, Ind.",Roncalli,,5-6,DS,4,https://www.trinethunder.com/sports/wvball/2023-24/bios/wlodarczyk_cara_59th,2023-24
30037,Trine,,Meara Finnegan,Sr.,"Blissfield, Mich.",Blissfield,,5-9,MB,5,https://www.trinethunder.com/sports/wvball/2023-24/bios/finnegan_meara_l7cc,2023-24
30037,Trine,,Olivia Jolliffe,Sr.,"Warren, Mich.",Cousino,,5-10,OH,6,https://www.trinethunder.com/sports/wvball/2023-24/bios/jolliffe_olivia_48mw,2023-24
30037,Trine,,Madison Dominick,Jr.,"Swartz Creek, Mich.",Swartz Creek,,5-10,OH,7,https://www.trinethunder.com/sports/wvball/2023-24/bios/dominick_madison_n9gz,2023-24
30037,Trine,,Aleena Keh,So.,"Bangor, Mich.",South Haven,,5-9,OH,8,https://www.trinethunder.com/sports/wvball/2023-24/bios/keh_aleena_apem,2023-24
30037,Trine,,Catherine Dobies,Jr.,"Ortonville, Mich.",Oxford,,5-11,OH,9,https://www.trinethunder.com/sports/wvball/2023-24/bios/dobies_catherine_7805,2023-24
30037,Trine,,Anna Zellers,So.,"Greencastle, Ind.",Greencastle,,5-7,S,10,https://www.trinethunder.com/sports/wvball/2023-24/bios/zellers_anna_1jrv,2023-24
30037,Trine,,Kylie Rowland,So.,"New Haven, Ind.",New Haven,,5-10,OH,11,https://www.trinethunder.com/sports/wvball/2023-24/bios/rowland_kylie_h735,2023-24
30037,Trine,,Francesca Queary,Jr.,"Midland, Mich.",H.H. Dow,,5-10,MB,12,https://www.trinethunder.com/sports/wvball/2023-24/bios/queary_francesca_t2rl,2023-24
30037,Trine,,Julia Maggio,Fr.,"Chesterton, Ind.",Marquette Catholic,,5-8,OH,14,https://www.trinethunder.com/sports/wvball/2023-24/bios/maggio_julia_rkgr,2023-24
30037,Trine,,Anna Loughrey,Sr.,"West Bloomfield, Mich.",Walled Lake Central,,6-2,OH,16,https://www.trinethunder.com/sports/wvball/2023-24/bios/loughrey_anna_12ln,2023-24
30037,Trine,,Kacie Van Kalker,Jr.,"Dyer, Ind.",Illiana Christian,,5-5,DS,17,https://www.trinethunder.com/sports/wvball/2023-24/bios/van_kalker_kacie_b61g,2023-24
30037,Trine,,Gracie Pettit,So.,"Merrillville, Ind.",Andrean / Lawrence University,,5-10,MB,18,https://www.trinethunder.com/sports/wvball/2023-24/bios/pettit_gracie_hsj2,2023-24
30037,Trine,,Lindsey Call,Fr.,"Angola, Ind.",Angola,,5-10,S,20,https://www.trinethunder.com/sports/wvball/2023-24/bios/call_lindsey_vv8u,2023-24
30037,Trine,,Maya Toma,Jr.,"Crown Point, Ind.",Crown Point,,5-10,OH,25,https://www.trinethunder.com/sports/wvball/2023-24/bios/toma_maya_xsxt,2023-24
30037,Trine,,Emmaline Leatherman,Fr.,"Madison, Ind.",Shawe Memorial,,6-0,MB,27,https://www.trinethunder.com/sports/wvball/2023-24/bios/leatherman_emmaline_jexh,2023-24
30037,Trine,,Cassidy Victor,Jr.,"Fraser, Mich.",Fraser,,5-10,OH,29,https://www.trinethunder.com/sports/wvball/2023-24/bios/victor_cassidy_rtep,2023-24
30042,Mitchell,,Bliss Brown,Jr.,"Rainbow City, Ala.",Gadsden State Community College,,5-5,S,1,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/brown_bliss_nsnn,2023-24
30042,Mitchell,,Julianna Repaci,Sr.,"New Britain, Conn.",Hartford Magnet Trinity College Acad.,,5-3,DS,2,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/repaci_julianna_ejxd,2023-24
30042,Mitchell,,Emily Rizzo,Fr.,"Bethel, Conn.",Bethel,,5-6,DS,3,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/rizzo_emily_gsz8,2023-24
30042,Mitchell,,Crystal Gangi,Jr.,"New Fairfield, Conn.",New Fairfield,,5-4,S/DS,5,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/gangi_crystal_2fbk,2023-24
30042,Mitchell,,Brooke Taylor,Jr.,"Montville, Conn.",Montville,,5-5,S/DS,6,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/taylor_brooke_oht3,2023-24
30042,Mitchell,,Ali Ortiz,So.,"Groton, Conn.",Marine Science Magnet,,5-7,RS/OH,7,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/ortiz_ali_oqez,2023-24
30042,Mitchell,,Jenna Blankenship,So.,"Virden, Ill.",North Mac,,5-5,S/DS,9,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/blankenship_jenna_8d9a,2023-24
30042,Mitchell,,Sarah Aviles,Sr.,"Griswold, Conn.",Griswold,,5-9,MH,12,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/aviles_sarah_437g,2023-24
30042,Mitchell,,Kiersten Veenstra,Fr.,"Three Rivers, MI",Vicksburg Community,,5-8,S/RS,17,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/veenstra_kiersten_vo14,2023-24
30042,Mitchell,,Allison Blum,Jr.,"Garden Grove, Calif.",Pacifica,,5-8,OH,19,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/blum_allison_q5kf,2023-24
30042,Mitchell,,Karissa Cotoia,Fr.,"Scituate, R.I.",Scituate,,5-7,OH,21,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/cotoia_karissa_be1e,2023-24
30042,Mitchell,,Hannah O'Brien,Sr.,"Riverside, R.I.",St. Mary's Academy,,5-3,DS,22,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/o-brien_hannah_m9sa,2023-24
30042,Mitchell,,Julia Lent,So.,"Miller Place, N.Y.",Miller Place,,5-3,L/DS,23,https://www.mitchellathletics.com/sports/wvball/2023-24/bios/lent_julia_9bw8,2023-24
30081,Penn St. Harrisburg,,Madison Balmos,Fr.,"Port Jervis, N.Y.",Port Jervis,,5-2,DS,1,https://www.psu.edu/sports/wvball/2023-24/bios/balmos_madison_s1fe,2023-24
30081,Penn St. Harrisburg,,Kate Bukowski,Fr.,"Washington, D.C.",Jackson-Reed,,5-4,DS,2,https://www.psu.edu/sports/wvball/2023-24/bios/bukowski_kate_gt6l,2023-24
30081,Penn St. Harrisburg,,Carolina Hernandez,Sr.,"San Juan, Puerto Rico",Colegio Mater Salvatoris,,5-11,RS,3,https://www.psu.edu/sports/wvball/2023-24/bios/hernandez_carolina_ev1p,2023-24
30081,Penn St. Harrisburg,,Amoi Willis,So.,"Fleming Island, Fla.",Ridgeview,,6-0,MB/RS,4,https://www.psu.edu/sports/wvball/2023-24/bios/willis_amoi_4pif,2023-24
30081,Penn St. Harrisburg,,Brianna Ondishin Ribon,Fr.,"Basking Ridge, N.J.",Ridge,,5-10,MB,5,https://www.psu.edu/sports/wvball/2023-24/bios/ondishin_ribon_brianna_qbqu,2023-24
30081,Penn St. Harrisburg,,Jasmin Fowlkes,So.,"Hagerstown, Md.",Washington County Technical,,5-4,DS,7,https://www.psu.edu/sports/wvball/2023-24/bios/fowlkes_jasmin_kpog,2023-24
30081,Penn St. Harrisburg,,Emmaline Stevens,Jr.,"Pittsburgh, Pa.",Carlynton,,5-9,OH,9,https://www.psu.edu/sports/wvball/2023-24/bios/stevens_emmaline_hsuy,2023-24
30081,Penn St. Harrisburg,,Hannah DeGregory,So.,"Fairfax, Va.",W.T. Woodson,,5-8,S,10,https://www.psu.edu/sports/wvball/2023-24/bios/degregory_hannah_gumm,2023-24
30081,Penn St. Harrisburg,,Erin Gillin,So.,"Concord, N.C.",Cox Mill,,5-11,OH,11,https://www.psu.edu/sports/wvball/2023-24/bios/gillin_erin_3b07,2023-24
30081,Penn St. Harrisburg,,Ellie Brown,Fr.,"West Point, N.Y.",James I. Oneill,,6-0,OH/MB,13,https://www.psu.edu/sports/wvball/2023-24/bios/brown_ellie_g6sx,2023-24
30081,Penn St. Harrisburg,,Katie Richardson,Sr.,"Lexington, S.C.",River Bluff,,5-9,S,14,https://www.psu.edu/sports/wvball/2023-24/bios/richardson_katie_uxjl,2023-24
30081,Penn St. Harrisburg,,Tiniira Tubo,Sr.,"Vestal, N.Y.",Vestal,,5-9,MB,15,https://www.psu.edu/sports/wvball/2023-24/bios/tubo_tiniira_t4sj,2023-24
30081,Penn St. Harrisburg,,Claire Schuette,So.,"Chesapeake, Va.",Grassfield,,5-10,RS,16,https://www.psu.edu/sports/wvball/2023-24/bios/schuette_claire_jb5t,2023-24
30081,Penn St. Harrisburg,,Tori Henderson,Sr.,"Manheim, Pa.",Manheim Central,,6-0,OH,17,https://www.psu.edu/sports/wvball/2023-24/bios/henderson_tori_es93,2023-24
30081,Penn St. Harrisburg,,Julia Choe,Sr.,"Sterling, Va.",Virginia Academy,,5-4,DS,18,https://www.psu.edu/sports/wvball/2023-24/bios/choe_julia_panp,2023-24
30081,Penn St. Harrisburg,,Camryn Wettstone,Fr.,"Topsfield, Mass.",Masconomet,,5-11,OH/RS,19,https://www.psu.edu/sports/wvball/2023-24/bios/wettstone_camryn_5aur,2023-24
443,Moravian,,Emily Szy,Sr.,"Bethlehem, Pa.",Freedom,,5-2,DS/L,1,https://www.moraviansports.com/sports/wvball/2023-24/bios/szy_emily_hb6f,2023-24
443,Moravian,,Allie Ludlow,Sr.,"Willow Grove, Pa.",Upper Moreland,,5-4,DS/L,2,https://www.moraviansports.com/sports/wvball/2023-24/bios/ludlow_allie_seau,2023-24
443,Moravian,,Sam Love,Fr.,"Yardley, Pa.",Pennsbury,,5-5,DS/L,3,https://www.moraviansports.com/sports/wvball/2023-24/bios/love_sam_dsat,2023-24
443,Moravian,,Gabbie Reigner,Fr.,"North Wales, Pa.",Lansdale Catholic,,5-10,OH,4,https://www.moraviansports.com/sports/wvball/2023-24/bios/reigner_gabbie_xqx0,2023-24
443,Moravian,,Kat DeYesso,Sr.,"Sellersville, Pa.",Pennridge,,5-2,DS/L,5,https://www.moraviansports.com/sports/wvball/2023-24/bios/deyesso_kat_zmi1,2023-24
443,Moravian,,Ally Plitnick,So.,"Collegeville, Pa.",Spring-Ford,,5-8,S,6,https://www.moraviansports.com/sports/wvball/2023-24/bios/plitnick_ally_zn8h,2023-24
443,Moravian,,Molly Hughes,Fr.,"Bath, Pa.",Northampton,,5-6,S,8,https://www.moraviansports.com/sports/wvball/2023-24/bios/hughes_molly_at1y,2023-24
443,Moravian,,Caroline Melillo,So.,"Plymouth Meeting, Pa.",Plymouth Whitemarsh,,5-7,OH,9,https://www.moraviansports.com/sports/wvball/2023-24/bios/melillo_caroline_xtm0,2023-24
443,Moravian,,Autumn Marrero,Sr.,"Bethlehem, Pa.",Liberty,,5-10,MB,10,https://www.moraviansports.com/sports/wvball/2023-24/bios/marrero_autumn_d6om,2023-24
443,Moravian,,Grace Silfani,Sr.,"Bethlehem, Pa.",Notre Dame,,5-8,MB,11,https://www.moraviansports.com/sports/wvball/2023-24/bios/silfani_grace_yrde,2023-24
443,Moravian,,Kat Wilt,Gr.,"Bethlehem, Pa.",Madison,,5-11,OH,12,https://www.moraviansports.com/sports/wvball/2023-24/bios/wilt_kat_buns,2023-24
443,Moravian,,Makenzie Krasley,Jr.,"Zionsville, Pa.",Emmaus,,5-11,RS,13,https://www.moraviansports.com/sports/wvball/2023-24/bios/krasley_makenzie_9x6p,2023-24
443,Moravian,,Payton Reuber,Fr.,"Nazareth, Pa.",Northampton,,5-10,MB,15,https://www.moraviansports.com/sports/wvball/2023-24/bios/reuber_payton_ldsp,2023-24
443,Moravian,,Morgan Hughes,Fr.,"Bath, Pa.",Northampton,,5-7,DS/L,16,https://www.moraviansports.com/sports/wvball/2023-24/bios/hughes_morgan_ludz,2023-24
443,Moravian,,Sophie Bauer,Sr.,"Perkiomenville, Pa.",Salem Christian,,5-8,OH,17,https://www.moraviansports.com/sports/wvball/2023-24/bios/bauer_sophie_c8x1,2023-24
443,Moravian,,Kelly Tempalsky,Fr.,"Flemington, N.J.",Hunterdon Central,,5-7,OH,18,https://www.moraviansports.com/sports/wvball/2023-24/bios/tempalsky_kelly_kovj,2023-24
443,Moravian,,Emily Solomon,Jr.,"Levittown, Pa.",Neshaminy,,5-8,S,19,https://www.moraviansports.com/sports/wvball/2023-24/bios/solomon_emily_gpnz,2023-24
443,Moravian,,Julia Zaprazny,Fr.,"Hershey, Pa.",Hershey,,5-9,OH,20,https://www.moraviansports.com/sports/wvball/2023-24/bios/zaprazny_julia_z090,2023-24
443,Moravian,,Jenna Deegan,Jr.,"Easton, Pa.",Easton,,5-10,OH,22,https://www.moraviansports.com/sports/wvball/2023-24/bios/deegan_jenna_3tf9,2023-24
30225,SUNY Delhi,,Natalie Bulmahn,Fr.,"Irondequoit, NY",Irondequoit,,5'8,MB,6,https://delhibroncos.com/sports/wvball/2023-24/bios/bulmahn_natalie_wgql,2023-24
30225,SUNY Delhi,,Laurel Poston,So.,"Moncks Corner, SC",St. John's Christian Academy (SC Elite),,5'11,S,9,https://delhibroncos.com/sports/wvball/2023-24/bios/poston_laurel_zckv,2023-24
30225,SUNY Delhi,,Katelyn Babcock,Sr.,"Monticello, NY",Monticello (Pine Bush VBC),,5'11,MB,10,https://delhibroncos.com/sports/wvball/2023-24/bios/babcock_katelyn_kn1k,2023-24
30225,SUNY Delhi,,Sage Renneisen,Sr.,"Blue Point, NY",Bayport Blue Point (Club Attack VBC),,6'0,OH/RH,11,https://delhibroncos.com/sports/wvball/2023-24/bios/renneisen_sage_42zm,2023-24
30225,SUNY Delhi,,Stephanie Burke,Sr.,"West Winfield, NY",Mount Markham (Mustangs VBC),,5'8,OPP,12,https://delhibroncos.com/sports/wvball/2023-24/bios/burke_stephanie_l9ek,2023-24
30225,SUNY Delhi,,Finley Benn,Fr.,"Cleveland, OH",Padua Franciscan (ClevPRIME),,5'9,OH,13,https://delhibroncos.com/sports/wvball/2023-24/bios/benn_finley_bbrv,2023-24
30225,SUNY Delhi,,Michaella DeCapua,Sr.,"Krum, TX",Liberty Christian (TAV),,5'8,S/OPP,14,https://delhibroncos.com/sports/wvball/2023-24/bios/decapua_michaella_9kp6,2023-24
30225,SUNY Delhi,,Brooke Schoppmeyer,Fr.,"Oakdale, NY",Connetquot (Academy),,5'6,DS,15,https://delhibroncos.com/sports/wvball/2023-24/bios/schoppmeyer_brooke_8v4k,2023-24
30225,SUNY Delhi,,Madelyn Diep,Fr.,"Baldwinsville, NY",C.W. Baker (Syracuse VBC),,5'7,OH/DS,16,https://delhibroncos.com/sports/wvball/2023-24/bios/diep_madelyn_b0hw,2023-24
30225,SUNY Delhi,,Jaiden Venute,Jr.,"Flushing, NY",Francis Lewis (Bayside Vipers VBC),,5'7,S/DS,17,https://delhibroncos.com/sports/wvball/2023-24/bios/venute_jaiden_6t6c,2023-24
30225,SUNY Delhi,,Chloe Elsenbeck,5th,"New Hartford, NY",New Hartford (Onondaga VBC),,5'7,OH/DS,20,https://delhibroncos.com/sports/wvball/2023-24/bios/elsenbeck_chloe_ilnw,2023-24
30225,SUNY Delhi,,Noelle Placanica,Fr.,"West Winfield, NY",Mount Markham (Mustangs VBC),,5'9,OPP/DS,21,https://delhibroncos.com/sports/wvball/2023-24/bios/placanica_noelle_2ulg,2023-24
30225,SUNY Delhi,,Gianna Militi,Sr.,"Syracuse, NY",Westhill (Onondaga VBC),,5'4,L/DS,22,https://delhibroncos.com/sports/wvball/2023-24/bios/militi_gianna_kydi,2023-24
325,Juniata,,Ryanne Whiteman,So.,"Camp Hill, Pa.",Trinity HS,,5-5,DS,0,https://www.juniatasports.net/sports/wvball/2023-24/bios/whiteman_ryanne_z26m,2023-24
325,Juniata,,Shaena Brooks,Fr.,"Willoughby Hills, Ohio",Eastlake North HS,,5-9,OH,1,https://www.juniatasports.net/sports/wvball/2023-24/bios/brooks_shaena_bmko,2023-24
325,Juniata,,Olivia Foley,Sr.,"Coldwater, Mich.",Coldwater HS,,5-8,S,2,https://www.juniatasports.net/sports/wvball/2023-24/bios/foley_olivia_jb7s,2023-24
325,Juniata,,Lily Podolan,Jr.,"Columbus, Ohio",Worthington Kilbourne HS,,5-11,OPP,3,https://www.juniatasports.net/sports/wvball/2023-24/bios/podolan_lily_tnas,2023-24
325,Juniata,,Lacie Brown,So.,"Cochranville, Pa.",Avon Grove HS,,5-9,S,4,https://www.juniatasports.net/sports/wvball/2023-24/bios/brown_lacie_hsqg,2023-24
325,Juniata,,Mackenzie Coley,Jr.,"Norco, Calif.",Norco HS,,6-3,MH,5,https://www.juniatasports.net/sports/wvball/2023-24/bios/coley_mackenzie_q2gi,2023-24
325,Juniata,,Sophia Repholz,So.,"Lafayette Hill, Pa.",Plymouth Whitemarsh HS,,5-8,DS,6,https://www.juniatasports.net/sports/wvball/2023-24/bios/repholz_sophia_clr3,2023-24
325,Juniata,,Kiona Sky Rousset-Hernandez,Sr.,"Rio Grande, Puerto Rico",Colegio Bautista de Carolina HS,,5-3,L,7,https://www.juniatasports.net/sports/wvball/2023-24/bios/rousset-hernandez_kiona_sky_j1il,2023-24
325,Juniata,,Courtney Williams,Jr.,"Tyrone, Pa.",Tyrone Area HS,,6-1,MH,8,https://www.juniatasports.net/sports/wvball/2023-24/bios/williams_courtney_bp84,2023-24
325,Juniata,,Audrey Muth,So.,"Portsmouth, Va.",Peninsula Catholic HS,,6-1,OH,10,https://www.juniatasports.net/sports/wvball/2023-24/bios/muth_audrey_9qa8,2023-24
325,Juniata,,Eva Johnson,Fr.,"Kimberly, Wis.",Kimberly HS,,5-11,MH/OPP,11,https://www.juniatasports.net/sports/wvball/2023-24/bios/johnson_eva_h487,2023-24
325,Juniata,,Simone Barry,So.,"Fairfax, Va.",WT Woodson,,6-0,MH,13,https://www.juniatasports.net/sports/wvball/2023-24/bios/barry_simone_w6zw,2023-24
325,Juniata,,Mia Schubert,So.,"Pittsburgh, Pa.",Shaler Area HS,,5-9,OH,14,https://www.juniatasports.net/sports/wvball/2023-24/bios/schubert_mia_2fqp,2023-24
325,Juniata,,Ava Gummer,Fr.,"Granville, Ohio",Newark Catholic,,6-0,OH,15,https://www.juniatasports.net/sports/wvball/2023-24/bios/gummer_ava_y8k6,2023-24
325,Juniata,,Abbey Telesz,Jr.,"Parker, Colo.",Ponderosa HS,,5-6,S,17,https://www.juniatasports.net/sports/wvball/2023-24/bios/telesz_abbey_kl47,2023-24
325,Juniata,,Samantha Hanson,Fr.,"Noblesville, Ind.",Cathedral HS,,6-0,OPP,18,https://www.juniatasports.net/sports/wvball/2023-24/bios/hanson_samantha_6ykb,2023-24
325,Juniata,,Sydney Ohl,Jr.,"Dallastown, Pa.",Dallastown Area HS,,5-6,DS,19,https://www.juniatasports.net/sports/wvball/2023-24/bios/ohl_sydney_g0ef,2023-24
325,Juniata,,Maggie Hayes,Fr.,"Islip, N.Y.",Islip HS,,6-2,MH,20,https://www.juniatasports.net/sports/wvball/2023-24/bios/hayes_maggie_b7lb,2023-24
325,Juniata,,Kennedy Christy,Sr.,"Saxonburg, Pa.",Knoch HS,,5-9,OH,21,https://www.juniatasports.net/sports/wvball/2023-24/bios/christy_kennedy_gjya,2023-24
325,Juniata,,Emily Sullivan,Jr.,"Williamsburg, Va.",Lafayette HS,,6-1,OPP,22,https://www.juniatasports.net/sports/wvball/2023-24/bios/sullivan_emily_dgu5,2023-24
325,Juniata,,Jacqueline Bryant,So.,"Bay Shore, N.Y.",Islip HS,,5-11,OH/OPP,23,https://www.juniatasports.net/sports/wvball/2023-24/bios/bryant_jacqueline_f964,2023-24
326,Kalamazoo,,Lizzy Rachiele,Jr.,"Novi, Mich.",Walled Lake Western,,5-4,DS/L,1,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/rachiele_lizzy_ctgw,2023-24
326,Kalamazoo,,Juliette Bournay,Fr.,"Seattle, Wash.",Roosevelt,,6-0,OH/OPP,2,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/bournay_juliette_wjf3,2023-24
326,Kalamazoo,,Sara Reathaford,Jr.,"Kirkwood, Mo.",Kirkwood,,5-5,S,3,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/reathaford_sara_t3zl,2023-24
326,Kalamazoo,,Rachel Meston,So.,"Grand Rapids, Mich.",East Grand Rapids,,5-4,DS,4,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/meston_rachel_651n,2023-24
326,Kalamazoo,,Rorie Dougherty,Sr.,"Homewood, Ill.",Homewood-Flossmoor,,5-7,S,5,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/dougherty_rorie_8tbs,2023-24
326,Kalamazoo,,Hannah VanderLugt,Jr.,"Kent City, Mich.",Kent City,,5-8,OH/OPP,7,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/vanderlugt_hannah_mvne,2023-24
326,Kalamazoo,,Savannah Chapie,Fr.,"Lake Orion, Mich.",Lake Orion,,6-0,MH,9,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/chapie_savannah_37z1,2023-24
326,Kalamazoo,,Claire Davis,Jr.,"Ann Arbor, Mich.",Skyline,,5-8,OPP,10,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/davis_claire_rn33,2023-24
326,Kalamazoo,,Josee Cooke,So.,"Muskegon, Mich.",North Muskegon,,6-0,OPP,11,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/cooke_josee_f6u7,2023-24
326,Kalamazoo,,Emma Stickley,Sr.,"Kalamazoo, Mich.",Loy Norrix,,5-8,MH,12,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/stickley_emma_eleg,2023-24
326,Kalamazoo,,Charlotte Ruiter,Jr.,"Holland, Mich.",Holland,,6-1,MH/RS,13,https://hornets.kzoo.edu/sports/wvball/2023-24/bios/ruiter_charlotte_domv,2023-24
